Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
8024,13472038,"Ana Feliciano","2025-03-10 14:52:44",0.77511,1,anafeliciano
8025,13472042,xai1092,"2025-03-12 11:18:43",0.77511,4,xai1092
8026,13472061,giocor,"2025-03-10 14:59:12",0.77511,1,giocor
8027,13472146,"Alexander Bailey #2","2025-03-10 15:16:33",0.77511,1,alexanderbailey1989
8028,13472284,AstraAurora,"2025-03-10 15:39:04",0.77511,1,astraaurora
8029,13472412,"Claudia Piera","2025-03-16 12:19:47",0.77511,2,claudiapiera
8030,805157,TN37934,"2025-03-10 16:00:08",0.77511,1,tn37934
8031,13472449,"Fernando Ferreira #2","2025-03-10 16:09:50",0.77511,1,ffernandodata
8032,13472528,"neenu p r","2025-03-10 17:40:27",0.77511,2,neenupr
8033,13472556,"Daniel Benson","2025-03-10 16:33:49",0.77511,1,djbenson29
8034,13472621,"Anjali Chennupati","2025-03-10 16:48:08",0.77511,1,anjalichennupati
8035,13054663,amymantel,"2025-03-10 16:59:31",0.77511,1,amymantel
8036,13437183,"Ayanda A Madonsela","2025-03-10 17:01:14",0.77511,2,ayandaamadonsela
8037,13432393,"rauan adilgazin","2025-03-11 15:03:58",0.77511,5,rauanadilgazin
8038,13472650,TracerOW,"2025-03-10 17:43:30",0.77511,8,tracerow
8039,13472882,"Timo Vornberger","2025-03-10 17:41:06",0.77511,1,timovornberger
8040,13472956,"Manpreet Singh #8","2025-03-10 17:53:15",0.77511,1,manpreetsinghml
8041,13472968,MANPREEalt,"2025-03-10 17:55:36",0.77511,1,manpreealt
8042,13473116,Mya_J123,"2025-03-21 23:25:24",0.77511,10,myaj123
8043,13473194,Keletaiku,"2025-03-10 18:36:57",0.77511,1,keletaiku
8044,13473265,"Muhammad Waqas Ali","2025-03-12 00:40:21",0.77511,2,maahhiali
8045,13473410,BozhidaraP,"2025-03-10 19:28:53",0.77511,1,bozhidarap
8046,13473468,Al7haf,"2025-03-10 19:43:41",0.77511,1,al7haf
8047,13473488,"Sandra Mazurek","2025-03-10 19:46:39",0.77511,1,sandramazurek
8048,13473673,Einahpets1,"2025-03-10 20:46:42",0.77511,1,einahpets1
8049,13473802,"Christopher Leon","2025-03-10 21:26:26",0.77511,1,leonchristopher
8050,13473826,"Grant Thurman","2025-03-11 02:36:38",0.77511,2,thurmangrant
8051,13427461,Bauyrzhan17,"2025-03-11 15:04:31",0.77511,9,bauyrzhan17
8052,13473897,"Inder Sohal","2025-03-10 21:51:58",0.77511,2,indersohal
8053,13473907,"Fischer Daniel","2025-03-10 21:54:28",0.77511,1,fischerdaniel
8054,13474272,"Julie Oshiba","2025-03-11 00:24:17",0.77511,18,julieoshiba
8055,13474284,"Rodnil Lisbôa","2025-03-10 23:50:40",0.77511,1,rodnillisba
8056,13474449,"Darrien Isaac","2025-03-11 03:54:34",0.77511,2,darrienisaac
8057,13474461,"zaxbys wifi user","2025-03-11 00:49:17",0.77511,1,christopherelchik
8058,13474513,"Alana DeWitt Johnson","2025-03-11 01:05:37",0.77511,1,alanadewittjohnson
8059,13474615,"ROLANDO RAFAEL YAXON RODRIGUEZ","2025-03-11 01:21:55",0.77511,1,rolandoyaxon
8060,13474649,"Melvin Irsyad","2025-03-11 01:31:59",0.77511,2,melvinirsyad
8061,13474838,LeroyBG,"2025-03-11 02:21:29",0.77511,1,leroybg
8062,13474878,Chahita,"2025-03-11 02:33:04",0.77511,1,chahita
8063,13475029,"zhaohao Wu","2025-03-11 03:01:36",0.77511,1,zhaohaowu
8064,13475033,"nayan mahajan","2025-03-11 03:02:09",0.77511,1,nayanmahajan
8065,13475034,"Jess Lang","2025-03-11 03:02:27",0.77511,1,jessslang
8066,13441487,"Sophie Zhang Mengting","2025-03-11 03:36:01",0.77511,5,sophiezhangmengting
8067,13475183,"AMIT KUMAR YADAV #2","2025-03-11 03:38:58",0.77511,1,amitky5192
8068,13475246,"Nicolas Bravo","2025-03-11 03:57:39",0.77511,3,nbravos
8069,13475318,"Yingtu Hu","2025-03-11 04:18:09",0.77511,1,player1one
8070,13475321,BryanNg0303,"2025-03-11 04:19:23",0.77511,1,bryanng0303
8071,13475375,"Aldebaran Rahman Adhitya","2025-03-11 04:42:25",0.77511,2,aldebaran64
8072,13475493,"JJ Tao","2025-03-11 05:13:27",0.77511,1,karamazovt
8073,13475808,Jibobeh,"2025-03-11 06:15:26",0.77511,1,jibobeh
8074,13475818,xienwei,"2025-03-11 06:17:41",0.77511,1,xienwei
8075,13475789,hlg2242815,"2025-03-11 06:21:19",0.77511,1,wiiewu
8076,13475849,"Raghad Moahmed","2025-03-11 06:23:38",0.77511,1,raghadmoahmed
8077,13475886,"wang yuchen12138","2025-03-11 06:32:24",0.77511,1,wangyuchen12138
8078,13476005,"Jatin Singh Mehra","2025-03-11 06:56:27",0.77511,1,jatinsinghmehra
8079,13476311,Ruazzm,"2025-03-11 07:53:31",0.77511,1,ruazzm
8080,13476370,ManatchayaN,"2025-03-11 08:17:35",0.77511,3,manatchayan
8081,13476492,"Deng Ziwu","2025-03-11 08:34:21",0.77511,2,ziwuzu
8082,13476629,Raymond_0012,"2025-03-11 08:49:07",0.77511,1,raymond0012
8083,11677838,"Rhys Hicks","2025-03-11 09:03:55",0.77511,1,rhyshicks
8084,13476762,"ALESSANDRO BASSI","2025-03-11 09:07:53",0.77511,1,alessandrobassi
8085,13476940,Alocasi,"2025-03-11 09:38:02",0.77511,1,fischolusfisch
8086,13476944,"RICCARDO SANNA","2025-03-11 09:38:27",0.77511,1,riccardosanna
8087,13476967,"MARTIN TRAVERSI","2025-03-11 09:41:05",0.77511,1,martintraversi
8088,8994489,"Mahamudul Hasan","2025-03-13 04:07:08",0.77511,5,imahamud
8089,13477033,"Bassem Mohammed","2025-03-11 09:54:57",0.77511,1,bassemmohammed87
8090,13477034,"Samuel Guillot","2025-03-11 15:03:44",0.77511,8,samuelguillot
8091,13439555,"Albina Aliturliyeva","2025-03-11 12:57:38",0.77511,8,albinaalit
8092,13477205,"Paolo P76","2025-03-11 16:09:26",0.77511,2,paolop76
8093,13467749,"Danyal Abbas","2025-03-19 18:31:56",0.77511,16,danyalabbas1
8094,13477395,"Carlos Alba Gil","2025-03-12 12:56:22",0.77511,2,carlosalbawork
8095,13477461,"Kirill Zhuravlev #3","2025-03-11 11:36:20",0.77511,1,kzhuravlev
8096,13477476,"Nivedha Sundar1233456","2025-03-11 11:38:47",0.77511,1,nivedhasundar1233456
8097,13477574,henrysean,"2025-03-11 11:59:57",0.77511,1,henrysean
8098,13477626,"Chirag Khandelwal","2025-03-11 12:13:18",0.77511,1,chiragkhandelwal21
8099,13477767,"Pawel #6","2025-03-11 12:45:25",0.77511,1,pawelkozub
8100,13477781,"Kavitha S Raj","2025-03-11 12:49:12",0.77511,2,kavithasraj
8101,13477783,"Arpine Tadevosyan","2025-03-11 12:49:30",0.77511,1,arpinetadevosyan
8102,13477668,"Edwin Salema","2025-03-11 12:53:16",0.77511,2,edwinsalema
8103,13477964,"Bruno Maruwka","2025-03-11 13:26:10",0.77511,1,brunomaruwka
8104,13478015,"Rakhat Tastemirov","2025-03-11 13:33:59",0.77511,1,rakhattastemirov
8105,13478018,"TheRealKelvinAI  ","2025-03-11 13:34:06",0.77511,1,therealkelvinai
8106,13478133,Yiiiwenny,"2025-03-11 13:55:23",0.77511,1,yiiiwenny
8107,8290298,baptos,"2025-03-11 13:56:19",0.77511,1,baptos
8108,8502511,"Nathalia Rodrigues","2025-03-11 14:20:06",0.77511,1,naahrodrigues
8109,13478280,"Simon #21","2025-03-11 14:24:30",0.77511,1,simon123454
8110,9588758,"Martin Ignatov","2025-03-29 06:44:24",0.77511,3,martinignatov
8111,13478420,hato42,"2025-03-11 14:45:58",0.77511,1,hato42
8112,13478459,"Atanas H Atanasov","2025-03-11 14:53:29",0.77511,1,atanashatanasov
8113,13442429,"Muhammad Zohaib Irfan","2025-03-12 01:31:07",0.77511,6,muhammadzohaibirfan
8114,13478692,"Micheal A. Peggins","2025-03-11 15:41:58",0.77511,1,michealapeggins
8115,13478862,xzjwcy,"2025-03-11 16:18:57",0.77511,1,xzjwcy
8116,13478847,"Melody Wong 617","2025-03-11 16:28:16",0.77511,2,melodywong617
8117,13479107,"Leonardo Juárez Villa","2025-03-11 17:11:21",0.77511,1,leonardojurezvilla
8118,13479194,"Arthur #18","2025-03-11 17:24:56",0.77511,1,arthurdebrito
8119,13479254,VinterJo,"2025-03-11 17:41:50",0.77511,1,vinterjo
8120,13442406,s_amenova,"2025-03-11 18:17:02",0.77511,3,shakhnazamenova
8121,13479410,"Thiruchelvan Mohanarangan","2025-03-11 18:23:53",0.77511,2,thiruchelvanm
8122,13479421,"Tony Sax","2025-03-11 18:25:25",0.77511,1,tonysax
8123,13479517,"Nimo #2","2025-03-11 19:14:13",0.77511,4,alikhan228
8124,13479782,"Enoch Emmanuel","2025-03-11 20:16:47",0.77511,1,enochemmanuel
8125,13479837,"Daniyal Bissenov","2025-03-11 20:33:57",0.77511,1,daniyalbissenov
8126,13479886,Looba.h2707,"2025-03-11 20:42:59",0.77511,1,loobah2707
8127,13479909,"Justus Grützner","2025-03-11 20:50:30",0.77511,1,justusgrtzner
8128,13479998,"David Kolbaya","2025-03-11 21:19:08",0.77511,2,davidkolbaya
8129,13480085,"Michal Závada","2025-03-11 21:44:11",0.77511,1,zav404
8130,13480118,Fafoonet,"2025-03-11 22:19:47",0.77511,3,fafoonet
8131,13480126,"Michał Baraniak","2025-03-11 22:00:04",0.77511,1,michabaraniak
8132,13479727,"Cute Zerg","2025-03-11 22:12:47",0.77511,10,cutezerg
8133,13480261,"Victoria Milagros Carbonel","2025-03-12 14:58:15",0.77511,3,victoriamcarbonel
8134,13480200,"Khwaab Dave","2025-03-11 22:57:17",0.77511,2,khwaabdave
8135,13480347,sarumanofmanycolours,"2025-03-11 23:23:02",0.77511,1,simonshephard
8136,13474399,"Anand Nagarajan","2025-03-12 00:03:01",0.77511,9,anandnathi
8137,13480515,"Hatim Essabagh","2025-03-12 00:28:47",0.77511,1,hatimessabagh
8138,13480543,"Hairi Nordin","2025-03-12 00:44:20",0.77511,1,hairinordin
8139,13480594,"Sophia Andersen","2025-03-12 01:09:00",0.77511,1,sophiaandersen
8140,13480598,"Ali Kassab #2","2025-03-12 01:11:07",0.77511,1,akassab
8141,13480865,PhilPrior99999,"2025-03-12 02:27:18",0.77511,1,philprior99999
8142,13480882,Eunice949,"2025-03-12 02:32:40",0.77511,1,eunice949
8143,13480892,"Faizan W1","2025-03-12 02:35:42",0.77511,1,faizanw1
8144,13480938,"Hash Brown #2","2025-03-12 02:49:40",0.77511,1,potaatooo
8145,13481011,sanluisrey,"2025-03-12 03:11:04",0.77511,1,sanluisrey
8146,13481420,adibijoy,"2025-03-12 05:20:04",0.77511,1,adibijoy
8147,13479582,RemoteRoad77,"2025-03-12 06:16:03",0.77511,2,remoteroad77
8148,13481720,FistiPaul,"2025-03-12 06:40:18",0.77511,1,fistipaul
8149,12151298,"Pranav Inani","2025-03-12 07:36:47",0.77511,1,pranavinani
8150,13482006,OlivierBender,"2025-03-26 20:19:54",0.77511,2,olivierbender
8151,13482083,tenric,"2025-03-12 08:07:44",0.77511,1,tenric
8152,13482145,Aurelie,"2025-03-27 12:11:24",0.77511,6,aurelie1
8153,13482151,"Marcin “Lurppis”","2025-03-12 08:25:33",0.77511,1,marcinlurppis
8154,13482230,"กรภัทร เซียวรัตนพันธ์","2025-03-12 08:39:47",0.77511,1,kornphatseor
8155,13482355,"Fenglin Jayden Yang","2025-03-12 09:13:32",0.77511,2,fenglinjaydenyang
8156,13482511,JackLamer,"2025-03-12 09:42:49",0.77511,1,jacklamer
8157,13482530,"omid shiasi","2025-03-12 09:48:58",0.77511,1,omidshiasi
8158,13482397,Tomjdl,"2025-03-12 09:49:11",0.77511,2,tomjdl
8159,13482701,Micol95,"2025-03-12 10:34:01",0.77511,1,micol95
8160,11652313,otterqun,"2025-03-12 10:38:14",0.77511,1,otterqun
8161,13482796,"Mohsin Ul Islam","2025-03-12 10:55:21",0.77511,1,mohsinulislam
8162,13482950,"Manjur Mahamad Loriya","2025-03-12 11:32:40",0.77511,2,manjurmahamadloriya
8163,13482959,"Vineet #3","2025-03-12 11:34:56",0.77511,2,vineet0san
8164,13482974,Jaehyun_Kim12,"2025-03-12 11:37:04",0.77511,1,jaehyunkim12
8165,13483049,CUIJR,"2025-03-12 11:53:33",0.77511,1,gary1120
8166,13483112,fbrhkdals,"2025-03-12 12:08:33",0.77511,1,fbrhkdals
8167,13482895,"Petra Varga","2025-03-12 12:12:57",0.77511,1,pvarga1
8168,13483154,"Simon C.C Lee","2025-03-12 12:14:39",0.77511,1,simoncclee
8169,13483279,"Ma Tsz Yan","2025-03-12 12:22:18",0.77511,1,matszyan
8170,13483403,"Yılmaz Ata Genç","2025-03-12 12:43:59",0.77511,1,ylmazatagen
8171,13483404,Sachin_Raturi,"2025-03-13 06:19:10",0.77511,2,sachinraturi19
8172,13483442,"Nour #2","2025-03-12 12:51:27",0.77511,1,noureli
8173,10235642,Pywong7701,"2025-03-12 12:52:38",0.77511,1,pywong7701
8174,13483469,"Rasul Eleuov","2025-03-12 12:55:53",0.77511,1,rasuleleuov
8175,4227652,S.Y.Yang,"2025-03-12 12:58:46",0.77511,1,sua173
8176,13483488,"Wong Chun Yin 20957699","2025-03-12 13:00:13",0.77511,1,wongchunyin20957699
8177,13483567,kaggleLhy,"2025-03-12 13:16:39",0.77511,1,kagglelhy
8178,13436499,"Liang ho tung","2025-03-12 13:23:48",0.77511,3,lianghotung
8179,13483635,"Cui Yannan","2025-03-12 13:31:22",0.77511,1,cuiyannan
8180,13483796,"René #2","2025-03-17 15:07:03",0.77511,2,rmoesbergem
8181,13483859,Zdousmile,"2025-03-12 14:16:43",0.77511,1,zdousmile
8182,13483900,BarryJia1,"2025-03-12 14:28:02",0.77511,1,barryjia1
8183,13483912,fhhdzw,"2025-03-12 14:31:53",0.77511,1,fhhdzw
8184,13483915,"WONG CHUN YIN CYWONG","2025-03-12 14:32:30",0.77511,1,wongchunyincywong
8185,13483917,"Efim Filippov","2025-03-12 14:33:05",0.77511,1,efimfilippov
8186,13484078,"Chan Chun Hin","2025-03-12 15:12:21",0.77511,1,chanchunhinh
8187,13484152,"Vishal Gouli","2025-03-12 15:31:04",0.77511,1,vishalgouli
8188,13484304,edbans,"2025-03-12 16:04:48",0.77511,1,edbans
8189,13484358,"Dor Nevo1","2025-03-12 16:17:20",0.77511,1,dornevo1
8190,13484414,Pennbb,"2025-03-12 16:33:18",0.77511,1,pennbb
8191,13484419,"Pasin Sinviros","2025-03-12 16:35:05",0.77511,1,pasinsinviros
8192,13484515,Loid101,"2025-03-12 17:00:44",0.77511,2,loid101
8193,13484530,"Esha Guha","2025-03-12 17:04:01",0.77511,1,eshaguha
8194,13484555,"David Lasecki","2025-03-13 14:22:01",0.77511,4,davidlasecki
8195,13484561,"Haoyu Zhang","2025-03-12 17:15:08",0.77511,3,kakass
8196,12702218,"Taylor Morabito","2025-03-28 02:48:22",0.77511,13,taylormorabito
8197,13484567,"Ly Vương VUONG","2025-03-12 17:14:53",0.77511,1,lyvngvuong
8198,13484585,"Dexter Zhang","2025-03-12 17:20:35",0.77511,1,dexterxn
8199,13484242,Waylon_Guo,"2025-03-13 04:33:13",0.77511,6,waylonguo
8200,13484722,"LOGARIASMOS TRAPEZAS","2025-03-12 17:55:27",0.77511,1,logariasmostrapezas
8201,13484724,"Saeid Bin Hossain","2025-03-12 17:55:37",0.77511,1,saeidbinhossain
8202,12517885,"Tom Tran Jr","2025-03-12 19:05:48",0.77511,1,tranjrtom
8203,13485107,"Frederic Schubert","2025-03-12 19:42:55",0.77511,2,fredericschubert
8204,12448156,"Filip Olczak","2025-03-12 19:44:17",0.77511,1,filipolczak
8205,13485147,"Sayak Rana","2025-03-12 19:51:40",0.77511,1,sayakrana108
8206,13485205,"Tkt Tran","2025-03-12 20:06:17",0.77511,1,tkttran
8207,13485220,"toranosuke miyata","2025-03-12 20:12:06",0.77511,1,toranosukemiyata
8208,13485285,"Magda BL","2025-03-12 20:37:13",0.77511,1,magdabl
8209,13485293,"Vladimir #21","2025-03-12 20:39:06",0.77511,1,vlad4vendetta
8210,13485314,kCroft,"2025-03-12 20:47:57",0.77511,1,kcroft
8211,13485363,"Konstantin Schulz-Schönhagen","2025-03-12 21:07:36",0.77511,1,konstantinschulzsch
8212,13485373,"Lee Bernick #2","2025-03-12 21:12:36",0.77511,1,leebernick
8213,13485421,"Luis Alves #2","2025-03-12 21:19:11",0.77511,1,lfma17x
8214,13485581,"abessi abir","2025-03-12 22:04:31",0.77511,1,abessiabir
8215,13485682,aneres1414,"2025-03-12 22:33:27",0.77511,1,aneres1414
8216,12730503,OksanaTurii,"2025-03-12 22:54:37",0.77511,1,oksanaturii
8217,13485767,"Julian Ezra Samuel","2025-03-13 01:51:26",0.77511,2,julianezrasamuel
8218,13485835,"Sara belhouari","2025-03-12 23:43:49",0.77511,2,sarabelhouari
8219,13485848,"Piotr Skala","2025-03-12 23:43:39",0.77511,1,piotrskala777
8220,13486018,"Takuto JIBIKI","2025-03-13 00:43:45",0.77511,1,takutojibiki
8221,13486125,"Atharva Joshi #5","2025-03-13 01:20:14",0.77511,1,atharvajoshi123
8222,13486132,"Nemanja Stojanovic","2025-03-13 01:22:39",0.77511,1,nemanjaa
8223,13486198,mashepard,"2025-03-13 02:18:58",0.77511,2,mashepard
8224,13486382,"Claire Beatty","2025-03-13 02:14:49",0.77511,1,clairebeatty
8225,13486607,akaxiao8,"2025-03-13 02:58:14",0.77511,1,akaxiao8
8226,13486806,"Александр Злыгостев","2025-03-16 04:15:39",0.77511,2,tiniwave
8227,13476083,"Alusha Rogge","2025-03-13 04:02:52",0.77511,1,alusharogge
8228,13486870,"Mattis Ranheim","2025-03-13 04:03:55",0.77511,1,mattisranheim
8229,13486976,"Sarah Starrk","2025-03-13 04:35:16",0.77511,1,sarahstarrk
8230,13487102,warmcore,"2025-03-13 05:18:01",0.77511,1,warmcore
8231,13487222,Agathiyar,"2025-03-13 05:56:36",0.77511,1,agathiyar
8232,13487243,"Tenzin Dhakar","2025-03-13 06:02:44",0.77511,1,tenzindhakar
8233,13487249,"Hedy Guan","2025-03-13 06:04:10",0.77511,1,hedyguan
8234,13487263,"Alejandro Pazos","2025-03-13 06:08:17",0.77511,1,alejopazos
8235,13487331,"Bryan Luodanum","2025-03-13 06:23:46",0.77511,1,bryanluodanum
8236,12816578,Zzzzql,"2025-03-13 06:32:32",0.77511,1,zzzzql
8237,13487446,"yuanming liu","2025-03-13 07:02:25",0.77511,1,yuanmingliu
8238,13487489,"sarah yerragudi","2025-03-13 07:12:52",0.77511,1,sarahyerragudi
8239,13487543,xun_xi,"2025-03-13 07:26:41",0.77511,1,xunxi01
8240,13487584,shohei,"2025-03-13 07:35:37",0.77511,1,kunitomo
8241,13487738,"Katayama Tomoharu","2025-03-13 08:12:24",0.77511,1,katayamatomoharu
8242,13487788,Tanmay_Jha525,"2025-03-22 01:52:22",0.77511,2,tanmayjha525
8243,13487823,"Dilini Bandara","2025-03-13 08:26:59",0.77511,1,dilinibandara24
8244,13487894,mvilplss,"2025-03-13 08:39:29",0.77511,1,mvilplss
8245,13487930,"Rashadul Hasan Shovon","2025-03-13 08:45:49",0.77511,1,rashadulhasanshovon
8246,13487932,"Feng Ruyi","2025-03-13 08:46:41",0.77511,1,mosu2489
8247,13488113,"christopher jephter","2025-03-13 09:17:52",0.77511,1,christopherjephter
8248,13488425,"Shikhar Rathi","2025-03-13 10:19:38",0.77511,1,shikharr7
8249,13488567,Lillian0318,"2025-03-13 10:50:42",0.77511,1,lillian0318
8250,13488688,eluahv1,"2025-03-13 11:18:51",0.77511,1,eluahv1
8251,13488691,"Christine Nagasha","2025-03-13 11:19:59",0.77511,1,christinenagasha
8252,13488314,"Philipp Stoff","2025-03-13 11:22:19",0.77511,2,philippstoff
8253,13488701,"shawn leey9","2025-03-13 11:23:26",0.77511,1,shawnleey9
8254,13488714,"Nathan #5","2025-03-13 11:25:48",0.77511,1,nathanmd
8255,13488726,newtonmbugua47,"2025-03-13 11:27:26",0.77511,1,newtonmbugua47
8256,13488729,"Wke Gaming","2025-03-13 11:27:47",0.77511,1,wkegaming
8257,13488747,"Maksym Skrypka","2025-03-13 11:49:48",0.77511,3,maksymskrypka
8258,13488774,"Mykhailo Lapko","2025-03-13 11:35:28",0.77511,1,mykhailolapko
8259,13488783,"Neemah Philips","2025-03-13 11:55:52",0.77511,3,neemahphilips
8260,13488791,"Amina Moha","2025-03-13 11:38:46",0.77511,1,aminamoha
8261,13488809,"hiba ihabi","2025-03-13 11:49:10",0.77511,3,hibaihabi
8262,13488810,"sumaya hassan45","2025-03-13 11:44:09",0.77511,1,sumayahassan45
8263,13488832,"Georgette Gitonga","2025-03-13 11:50:07",0.77511,1,georgettegitonga
8264,13488845,"Mutema photography","2025-03-13 11:51:37",0.77511,1,mutemaphotography
8265,13488851,DavidKip,"2025-03-13 11:52:51",0.77511,1,davidkip
8266,13488856,"Tony Barak Munyaka","2025-03-13 11:53:32",0.77511,1,tonybarakmunyaka
8267,13488859,"Jonah Mwangala","2025-03-13 11:58:25",0.77511,2,jonahmwangala
8268,13488866,"Joy Blessing Okidi","2025-03-13 11:56:41",0.77511,1,joyblessingokidi
8269,13488887,"Roman Svirchevskiy","2025-03-13 12:00:58",0.77511,1,romansvirchevskiy
8270,13488932,"hui xiong","2025-03-19 05:10:27",0.77511,2,xh12345
8271,13488956,"Diavolo Brando","2025-03-13 12:14:37",0.77511,1,diavolobrando
8272,13489068,"Muhammad Zaka7","2025-03-13 12:42:34",0.77511,1,muhammadzaka7
8273,13489093,BeiBei111,"2025-03-13 12:48:05",0.77511,1,beibei111
8274,13489336,Chenggggg,"2025-03-13 13:41:42",0.77511,1,chenggggg
8275,13489547,"Tiago ","2025-03-13 14:16:40",0.77511,1,twlp29
8276,13489586,Xieping1,"2025-03-13 14:29:28",0.77511,2,xieping1
8277,13489032,"winfred mumbi ngure","2025-03-13 14:24:46",0.77511,3,winfredmumbingure
8278,13489624,"Kaushik Deo1","2025-03-13 14:31:31",0.77511,1,kaushikdeo1
8279,13489718,"Josue Solis","2025-03-13 14:46:09",0.77511,1,josuesolis
8280,13489735,"Romana Claussner","2025-03-13 14:50:56",0.77511,1,roclauds
8281,13489779,"Surya #12","2025-03-13 15:01:44",0.77511,1,swyzad
8282,13489813,"Maciej Dz","2025-03-13 15:07:46",0.77511,1,maciejdz
8283,13489854,"Janessa ","2025-03-13 15:14:46",0.77511,1,janessa99
8284,13489877,"yf l136","2025-03-13 15:21:26",0.77511,1,yfl136
8285,13489189,"Hasan Ferdous Mahee","2025-03-13 15:23:11",0.77511,4,hasanferdousmahee
8286,13489958,"Ayushi Modi","2025-03-13 15:41:29",0.77511,2,ayushi0306
8287,13489969,"Jayant Zutshi","2025-03-13 15:43:19",0.77511,1,jayantzutshi
8288,13490044,"Dani Bravo García","2025-03-15 08:04:43",0.77511,3,danibravogarca
8289,13490067,"Michael G McDowell","2025-03-13 16:39:57",0.77511,2,michaelgmcdowell
8290,13490073,LucasNguyen76,"2025-03-13 16:12:51",0.77511,1,lucasnguyen76
8291,13490204,"Aidan Beaumont","2025-03-13 16:39:31",0.77511,1,aidanbeaumont
8292,13490349,"prathmesh jaiswal","2025-03-13 17:19:13",0.77511,1,prathmeshjaiswal
8293,11007887,"Bryce Loui","2025-03-25 16:23:51",0.77511,12,bryceloui
8294,13490472,"Habib Kizamou","2025-03-13 17:45:09",0.77511,1,habibkizamou
8295,13490489,"tarek el garch","2025-03-13 17:49:20",0.77511,1,tarekelgarch
8296,13490628,"Shreyash Bhimanwar","2025-03-13 18:23:06",0.77511,1,shreyashbhimanwar
8297,13490800,"Özay BÖLÜT (Özi)","2025-03-13 19:12:17",0.77511,1,zaybltzi
8298,13490819,"Samuel Hana","2025-03-13 19:17:56",0.77511,1,samuelhana
8299,12568367,"Amulya Tripathi","2025-03-13 19:19:05",0.77511,1,at0102
8300,13490854,"Emmanuel Kisoso","2025-03-13 19:27:24",0.77511,1,emmanuelkisoso
8301,13490880,"Dick Franco","2025-03-13 19:35:06",0.77511,1,dickfranco
8302,13490914,pinoodev,"2025-03-13 19:50:01",0.77511,1,pinoodev
8303,13490974,KanumuriRaviVarma99,"2025-03-28 02:41:14",0.77511,10,kanumuriravivarma99
8304,13490935,KunjPatel1607,"2025-03-13 20:31:28",0.77511,2,kunjpatel1607
8305,13491105,"Kanwar Singh","2025-03-13 21:07:23",0.77511,1,kanwarsingh16
8306,13491119,"Nawal ali34","2025-03-13 21:17:03",0.77511,1,nawalali34
8307,13491131,"ISAAC KHISA","2025-03-13 21:20:04",0.77511,1,isaackhisa
8308,13491137,"Ali Nasra 00","2025-03-13 21:23:23",0.77511,1,alinasra00
8309,13491143,EfeMefe,"2025-03-13 21:26:09",0.77511,1,efemefe
8310,13491168,Benethemachine,"2025-03-13 21:37:29",0.77511,1,benethemachine
8311,13491206,saman0,"2025-03-13 21:53:03",0.77511,1,saman0
8312,13491243,"EjdaT ERTAŞ","2025-03-13 22:08:23",0.77511,1,ejdatertas
8313,4072804,"Jose Aguero","2025-03-13 22:35:49",0.77511,1,joseaguero
8314,13491306,"Thierno Abdourahmane Talla","2025-03-13 22:42:57",0.77511,1,thiernotalla
8315,13491332,avolter,"2025-03-13 22:55:18",0.77511,1,avolter
8316,13491339,"Damien Lebas","2025-03-30 22:44:22",0.77511,2,damienlebas
8317,13491342,"Evgeny Adamenkov","2025-03-13 23:01:56",0.77511,1,evgenyadamenkov
8318,13491455,"Majd Altukhais","2025-03-13 23:56:56",0.77511,1,jimekim
8319,13491543,ericfhayes,"2025-03-14 00:31:39",0.77511,1,ericfhayes
8320,13491570,"Kriti Khatri","2025-03-14 00:55:29",0.77511,2,kritikhatri
8321,13491905,"wudi #2","2025-03-14 02:28:39",0.77511,1,wudi2333
8322,11427179,"Jeb Smartt","2025-03-14 04:21:27",0.77511,1,jebsmartt
8323,9667894,"ABHISHEK DAMBRE","2025-03-14 05:10:15",0.77511,1,abhidambre
